G56_FL3354_MO1:Status.Power,L3_1m_1y;90
G56_FL3354_MO1:Status.Torque,L3_1m_1y;90
G56_FL3354_MO1:Status.ActSpeed,L3_1m_1y;90
G56_FL3354_MO1:Status.SP_Out,L3_1m_1y;90
G56_FL3355_MO1:Status.Power,L3_1m_1y;90
G56_FL3355_MO1:Status.Torque,L3_1m_1y;90
G56_FL3355_MO1:Status.ActSpeed,L3_1m_1y;90
G56_FL3355_MO1:Status.SP_Out,L3_1m_1y;90
G56_FL3353_MO1:Status.Power,L3_1m_1y;90
G56_FL3353_MO1:Status.Torque,L3_1m_1y;90
G56_FL3353_MO1:Status.ActSpeed,L3_1m_1y;90
G56_FL3353_MO1:Status.SP_Out,L3_1m_1y;90
G56_FL3352_MO1:Status.Power,L3_1m_1y;90
G56_FL3352_MO1:Status.Torque,L3_1m_1y;90
G56_FL3352_MO1:Status.ActSpeed,L3_1m_1y;90
G56_FL3352_MO1:Status.SP_Out,L3_1m_1y;90
G56_FL3351_MO1:Status.Power,L3_1m_1y;90
G56_FL3351_MO1:Status.Torque,L3_1m_1y;90
G56_FL3351_MO1:Status.ActSpeed,L3_1m_1y;90
G56_FL3351_MO1:Status.SP_Out,L3_1m_1y;90
G56_FL3350_MO1:Status.Power,L3_1m_1y;90
G56_FL3350_MO1:Status.Torque,L3_1m_1y;90
G56_FL3350_MO1:Status.ActSpeed,L3_1m_1y;90
G56_FL3350_MO1:Status.SP_Out,L3_1m_1y;90
G56_FL3350_TT1:HSI.Value,L3_1m_1y;90
G56_FL3352_TT1:HSI.Value,L3_1m_1y;90
G56_FL3354_TT1:HSI.Value,L3_1m_1y;90
G56_KV3320_T1_Max:HSI.Value,L3_1m_1y;90
G56_KV3320_T2_Max:HSI.Value,L3_1m_1y;90
G56_KV3320_T3_Max:HSI.Value,L3_1m_1y;90
G56_ST3318_FC1:HSI.MV,L3_1m_1y;90
G56_ST3318_FC1:HSI.POut,L3_1m_1y;90
G56_ST3318_FC1:HSI.WSP,L3_1m_1y;90
G56_ST3318_FV11:HSI.Value,L3_1m_1y;90
G56_ST3318_FV12:HSI.Value,L3_1m_1y;90
G56_ST3318_FV13:HSI.Value,L3_1m_1y;90
G56_ST3318_FV14:HSI.Value,L3_1m_1y;90
G56_ST3318_FX1:HSI.Value,L3_1m_1y;90
G56_ST3318_FX2:HSI.Value,L3_1m_1y;90
G56_ST3318_RC1:Out,L3_1m_1y;90
G56_ST3318_RC1:I1,L3_1m_1y;90
G56_ST3318_RC1:I2,L3_1m_1y;90
G56_ST3318_RC1:P.P1,L3_1m_1y;90
G56_ST3318_RC1_Diff:HSI.Value,L3_1m_1y;90
G56_ST3400_FC1:HSI.MV,L3_1m_1y;90
G56_ST3400_FC1:HSI.POut,L3_1m_1y;90
G56_ST3400_FC1:HSI.WSP,L3_1m_1y;90
G56_ST3400_FC2:HSI.MV,L3_1m_1y;90
G56_ST3400_FC2:HSI.POut,L3_1m_1y;90
G56_ST3400_FC2:HSI.WSP,L3_1m_1y;90
G56_ST3400_FT2:HSI.Value,L3_1m_1y;90
G56_ST3318_FC2:HSI.MV,L3_1m_1y;90
G56_ST3318_FC2:HSI.POut,L3_1m_1y;90
G56_PU4669_FT1:HSI.Value,L3_1m_1y;90
G56_BT3470_WC2:HSI.MV,L3_1m_1y;90
G56_BT3470_WC2:HSI.WSP,L3_1m_1y;90
G56_BT3470_WC2:HSI.POut,L3_1m_1y;90
G56_KV3320_WQ1_PAR1:I1,L3_1m_1y;90
G56_KV3320_WQ1_PAR1:P.P1,L3_1m_1y;90
G56_KV3320_WQ11:APresentDay,L3_1m_1y;90
G56_KV3320_WQ11:APresentHour,L3_1m_1y;90
G56_KV3320_WQ11:SPPresentDay,L3_1m_1y;90
G56_KV3320_WQ11:SPPresentHour,L3_1m_1y;90
G56_KV3320_WQ11:DiffPresentDay,L3_1m_1y;90
G56_KV3320_WQ11:DiffPresentHour,L3_1m_1y;90
G56_KV3320_WC2:HSI.MV,L3_1m_1y;90
G56_KV3320_WC2:HSI.WSP,L3_1m_1y;90
G56_KV3320_WC2:HSI.POut,L3_1m_1y;90
G56_KV3320_WC2:ExtCtrl.Gain,L3_1m_1y;90
G56_KV3320_WC1:HSI.MV,L3_1m_1y;90
G56_KV3320_WC1:HSI.WSP,L3_1m_1y;90
G56_KV3320_WC1:HSI.POut,L3_1m_1y;90
G56_KV3320_WC1:ExtCtrl.Gain,L2_1m_1y;90
G56_KV3320_WC1:ExtCtrl.TI,L2_1m_1y;90
G56_KV3320_AX11:HSI.Value,L3_1m_1y;90
G56_KV3320_AX12:HSI.Value,L3_1m_1y;90
G56_KV3320_AX1:HSI.Value,L3_1m_1y;90
G56_KV3320_SQ1:I1,L3_1m_1y;90
G56_KV3320_SQ1:I2,L3_1m_1y;90
G56_KV3320_MC1:HSI.MV,L3_1m_1y;90
G56_KV3320_MC1:HSI.WSP,L3_1m_1y;90
G56_KV3320_MC1:HSI.POut,L3_1m_1y;90
G56_KV3320_MC1:ExtCtrl.Gain,L3_1m_1y;90
G56_KV3320_MC1:ExtParOut.SPH,L3_1m_1y;90
G56_KV3320_MC1:ExtCtrl.TI,L3_1m_1y;90
G56_KV3320_MX1:HSI.Value,L3_1m_1y;90
G56_KV3320_MX2:HSI.Value,L3_1m_1y;90
G56_KV3320_JX1:HSI.Value,L3_1m_1y;90
G56_KV3320_JX1_MAX:HSI.Value,L3_1m_1y;90
G56_KV3320_SC1:HSI.MV,L3_1m_1y;90
G56_KV3320_SC1:HSI.POut,L3_1m_1y;90
G56_KV3320_SC1_EST:HSI.Value,L3_1m_1y;90
G56_BT3316_WC1_EST:HSI.Value,L3_1m_1y;90
G56_KV3320_WC1_EST:HSI.Value,L3_1m_1y;90
G56_KV3320_MC1_EST:HSI.Value,L3_1m_1y;90
G56_KV3320_SC1_OHL:HSI.MV,L3_1m_1y;90
G56_KV3320_SC1_OHL:HSI.Value,L3_1m_1y;90
G56_KV3320_RUN:HSI.Value,L3_1m_1y;90
G56_KV3320_RUN:HSI.MV,L3_1m_1y;90
G56_KV3320_SX1:HSI.Value,L3_1m_1y;90
G56_KV3320_MC2:HSI.MV,L3_1m_1y;90
G56_KV3320_MC2:HSI.POut,L3_1m_1y;90
G56_KV3320_MC2:HSI.WSP,L3_1m_1y;90
G56_KV3320_MC2_EOHL:HSI.MV,L3_1m_1y;90
G56_KV3320_SC1_EOHL:HSI.Value,L3_1m_1y;90
G56_KV3320_JQ1_SP:CurrentValue,L3_1m_1y;90
G56_PU3451_JC1:HSI.MV,L3_1m_1y;90
G56_PU3451_JC1:HSI.POut,L3_1m_1y;90
G56_PU3451_JC1:HSI.WSP,L3_1m_1y;90
G56_PU3451_JC1:HSI.POut,L1_1s_4d;90
G56_FD3450_FC1:HSI.MV,L3_1m_1y;90
G56_FD3450_FC1:HSI.POut,L3_1m_1y;90
G56_FD3450_FC1:HSI.WSP,L3_1m_1y;90
G56_FD3450_FC1_MINF:HSI.Value,L3_1m_1y;90
G56_FD3450_LS1:Value,L3_1m_1y;90
G56_FD3450_XV1:ZSO.Value,L3_1m_1y;90
G56_FD3450_XV2:ZSO.Value,L3_1m_1y;90
G56_PU3451_FT3:HSI.Value,L3_1m_1y;90
G56_PU3451:Status.Power,L3_1m_1y;90
G56_PU3451:Status.Torque,L3_1m_1y;90
G56_PU3451:Status.ActSpeed,L3_1m_1y;90
G56_PU3451:Status.SP_Out,L3_1m_1y;90
G56_PU3451:Status.ActSpeed,L1_1s_4d;90
G56_PU3451:Status.Power,L1_1s_4d;90
G56_PU3451:Status.SP_Out,L1_1s_4d;90
G56_PU3451_MO1_TT1:HSI.Value,L3_1m_1y;90
G56_PU3451_MO1_TT11:HSI.Value,L3_1m_1y;90
G56_PU3451_MO1_TT12:HSI.Value,L3_1m_1y;90
G56_PU3451_MO1_TT2:HSI.Value,L3_1m_1y;90
G56_PU3451_MO1_TT3:HSI.Value,L3_1m_1y;90
G56_PU3451_ChangedET:HSI.Value,L3_1m_1y;90
G56_PU3451_LC1:HSI.MV,L3_1m_1y;90
G56_PU3451_LC1:HSI.POut,L3_1m_1y;90
G56_PU3451_LC1:HSI.WSP,L3_1m_1y;90
G56_PU3451_LC1:HSI.MV,L1_1s_4d;90
G56_PU3451_LC1:HSI.POut,L1_1s_4d;90
G56_PU3451_LC1:HSI.Value,L3_1m_1y;90
G56_PU3451_XV11_ZT1:HSI.Value,L3_1m_1y;90
G56_PU3451_XV12_ZT1:HSI.Value,L3_1m_1y;90
G56_PU3452_FT3:HSI.Value,L3_1m_1y;90
G56_PU3452:Status.Power,L3_1m_1y;90
G56_PU3452:Status.Torque,L3_1m_1y;90
G56_PU3452:Status.ActSpeed,L3_1m_1y;90
G56_PU3452:Status.SP_Out,L3_1m_1y;90
G56_PU3452:Status.Power,L1_1s_4d;90
G56_PU3452:Status.ActSpeed,L1_1s_4d;90
G56_PU3452:Status.SP_Out,L1_1s_4d;90
G56_PU3452_MO1_TT1:HSI.Value,L3_1m_1y;90
G56_PU3452_MO1_TT11:HSI.Value,L3_1m_1y;90
G56_PU3452_MO1_TT12:HSI.Value,L3_1m_1y;90
G56_PU3452_MO1_TT2:HSI.Value,L3_1m_1y;90
G56_PU3452_MO1_TT3:HSI.Value,L3_1m_1y;90
G56_PU3452_LC1:HSI.MV,L3_1m_1y;90
G56_PU3452_LC1:HSI.POut,L3_1m_1y;90
G56_PU3452_LC1:HSI.WSP,L3_1m_1y;90
G56_PU3452_LC1:HSI.MV,L1_1s_4d;90
G56_PU3452_LC1:HSI.POut,L1_1s_4d;90
G56_PU3452_LC1:HSI.Value,L3_1m_1y;90
G56_PU3452_XV11_ZT1:HSI.Value,L3_1m_1y;90
G56_PU3452_XV12_ZT1:HSI.Value,L3_1m_1y;90
G56_PU3452_JC1:HSI.MV,L3_1m_1y;90
G56_PU3452_JC1:HSI.POut,L3_1m_1y;90
G56_PU3452_JC1:HSI.WSP,L3_1m_1y;90
G56_PU3452_JC1:HSI.POut,L1_1s_4d;90
G56_KVL2_JX1:HSI.Value,L3_1m_1y;90
G56_PU3451_LC1_EOLL:HSI.Value,L3_1m_1y;90
G56_FD3460_FC1:HSI.MV,L3_1m_1y;90
G56_FD3460_FC1:HSI.POut,L3_1m_1y;90
G56_FD3460_FC1:HSI.WSP,L3_1m_1y;90
G56_FD3460_RC1_Diff:HSI.Value,L3_1m_1y;90
G56_FD3460_RC1_LaxTest:HSI.Value,L3_1m_1y;90
G56_FD3460_XV1_ZT1:HSI.Value,L3_1m_1y;90
G56_FD3460_XV2_ZT1:HSI.Value,L3_1m_1y;90
G56_FD3460_XV3_ZT1:HSI.Value,L3_1m_1y;90
G56_FD3460_XV4_ZT1:HSI.Value,L3_1m_1y;90
G56_FD3460_ZX1:HSI.Value,L3_1m_1y;90
G56_CL3461_JX1:HSI.Value,L3_1m_1y;90
G56_CL3461:Status.Power,L3_1m_1y;90
G56_CL3461:IO.Data.PowerFactorCosPhi,L3_1m_1y;90
G56_CL3461:IO.Data.ThermalImage,L3_1m_1y;90
G56_CL3461_FC2:HSI.MV,L3_1m_1y;90
G56_CL3461_FC2:HSI.POut,L3_1m_1y;90
G56_CL3461_FC2:HSI.WSP,L3_1m_1y;90
G56_CL3461_FT2:HSI.Value,L3_1m_1y;90
G56_CL3461_FT1:HSI.Value,L3_1m_1y;90
G56_CL3461_ZX1:HSI.Value,L3_1m_1y;90
G56_CL3462_JX1:HSI.Value,L3_1m_1y;90
G56_CL3462:Status.Power,L3_1m_1y;90
G56_CL3462:IO.Data.PowerFactorCosPhi,L3_1m_1y;90
G56_CL3462:IO.Data.ThermalImage,L3_1m_1y;90
G56_CL3463_JX1:HSI.Value,L3_1m_1y;90
G56_CL3463:Status.Power,L3_1m_1y;90
G56_CL3463:IO.Data.PowerFactorCosPhi,L3_1m_1y;90
G56_CL3463:IO.Data.ThermalImage,L3_1m_1y;90
G56_CL3464_JX1:HSI.Value,L3_1m_1y;90
G56_CL3464:Status.Power,L3_1m_1y;90
G56_CL3464:IO.Data.PowerFactorCosPhi,L3_1m_1y;90
G56_CL3464:IO.Data.ThermalImage,L3_1m_1y;90
G56_PU3466:Status.Power,L3_1m_1y;90
G56_PU3466:IO.Data.PowerFactorCosPhi,L3_1m_1y;90
G56_PU3466:IO.Data.ThermalImage,L3_1m_1y;90
G56_BT3474_WX2:HSI.Value,L3_1m_1y;90
G56_BT3476_WX1:HSI.Value,L3_1m_1y;90
G56_BT3470:Status.Power,L3_1m_1y;90
G56_BT3470:Status.Torque,L3_1m_1y;90
G56_BT3470:Status.ActSpeed,L3_1m_1y;90
G56_BT3470:Status.SP_Out,L3_1m_1y;90
G56_BT3470_WT1:HSI.Value,L3_1m_1y;90
G56_BT3470_WX1:HSI.Value,L3_1m_1y;90
G56_BT3470_WX2:HSI.Value,L3_1m_1y;90
G56_BT3470_WX3:HSI.Value,L3_1m_1y;90
G56_ST3472_LS1:Value,L3_1m_1y;90
G56_ST3472_XV1:IPosA,L3_1m_1y;90
G56_ST3472_XV1:IPosB,L3_1m_1y;90
G56_BT3474:Status.Power,L3_1m_1y;90
G56_BT3474:Status.Torque,L3_1m_1y;90
G56_BT3474:Status.ActSpeed,L3_1m_1y;90
G56_BT3474:Status.SP_Out,L3_1m_1y;90
G56_BT3474_FT1:HSI.Value,L3_1m_1y;90
G56_ST3475_LS1:Value,L3_1m_1y;90
G56_ST3475_XV1:IPosA,L3_1m_1y;90
G56_ST3475_XV1:IPosB,L3_1m_1y;90
G56_BT3476:Status.Power,L3_1m_1y;90
G56_BT3476:Status.Torque,L3_1m_1y;90
G56_BT3476:Status.ActSpeed,L3_1m_1y;90
G56_BT3476:Status.SP_Out,L3_1m_1y;90
G56_BT3478:Status.Power,L3_1m_1y;90
G56_BT3478:Status.Torque,L3_1m_1y;90
G56_BT3478:Status.ActSpeed,L3_1m_1y;90
G56_BT3478:Status.SP_Out,L3_1m_1y;90
G56_BT3478_XV1:C.Value,L3_1m_1y;90
G56_BT3478_XV1:O.Value,L3_1m_1y;90
G56_BT3478_XV1:ZSO.Value,L3_1m_1y;90
G56_BT3478_XV1:ZSC.Value,L3_1m_1y;90
G56_BT3480:Status.Power,L3_1m_1y;90
G56_BT3480:Status.Torque,L3_1m_1y;90
G56_BT3480:Status.ActSpeed,L3_1m_1y;90
G56_BT3480:Status.SP_Out,L3_1m_1y;90
G56_BT3470_VAL1:AdrAktivOut,L3_1m_1y;90
G56_BT3474_WX1:HSI.Value,L3_1m_1y;90
G56_BT3478_WX1:HSI.Value,L3_1m_1y;90
G56_PU3448:Status.Power,L3_1m_1y;90
G56_PU3448:IO.Data.PowerFactorCosPhi,L3_1m_1y;90
G56_PU3448:IO.Data.ThermalImage,L3_1m_1y;90
G56_PU3449:Status.Power,L3_1m_1y;90
G56_PU3449:IO.Data.PowerFactorCosPhi,L3_1m_1y;90
G56_PU3449:IO.Data.ThermalImage,L3_1m_1y;90
G56_PU3401:Status.Power,L3_1m_1y;90
G56_PU3401:IO.Data.ThermalImage,L3_1m_1y;90
G56_MA3302_PAR1:I1,L3_1m_1y;90
G56_BT3316_DX1:HSI.Value,L3_1m_1y;90
G56_BT3316_WQ2:I1,L3_1m_1y;90
G56_BT3316_WQ2:I2,L3_1m_1y;90
G56_BT3316_WQ2_RUN:HSI.Value,L3_1m_1y;90
G56_BT3316_SX1:HSI.Value,L3_1m_1y;90
G56_BT3316_AS1_SLM1:HSI.Value,L3_1m_1y;90
G56_BT3316_AS1_KS1:HSI.Value,L3_1m_1y;90
G56_MA3302_TT2:HSI.Value,L3_1m_1y;90
G56_MA3302_VX1_TT1:HSI.Value,L3_1m_1y;90
G56_MA3302_TT1:HSI.Value,L3_1m_1y;90
G56_MA3302_SX1:HSI.Value,L3_1m_1y;90
G56_MA3302:Status.Power,L3_1m_1y;90
G56_MA3302:Status.Torque,L3_1m_1y;90
G56_MA3302:Status.ActSpeed,L3_1m_1y;90
G56_MA3302:Status.SP_Out,L3_1m_1y;90
G56_MA3304_TT2:HSI.Value,L3_1m_1y;90
G56_MA3304_VX1_TT1:HSI.Value,L3_1m_1y;90
G56_MA3304_TT1:HSI.Value,L3_1m_1y;90
G56_MA3304_SX1:HSI.Value,L3_1m_1y;90
G56_MA3304:Status.Power,L3_1m_1y;90
G56_MA3304:Status.Torque,L3_1m_1y;90
G56_MA3304:Status.ActSpeed,L3_1m_1y;90
G56_MA3304:Status.SP_Out,L3_1m_1y;90
G56_FL3305:Status.Power,L3_1m_1y;90
G56_FL3305:IO.Data.PowerFactorCosPhi,L3_1m_1y;90
G56_FL3305:IO.Data.ThermalImage,L3_1m_1y;90
G56_MA3306_TT2:HSI.Value,L3_1m_1y;90
G56_MA3306_VX1_TT1:HSI.Value,L3_1m_1y;90
G56_MA3306_SX1:HSI.Value,L3_1m_1y;90
G56_MA3306_TT1:HSI.Value,L3_1m_1y;90
G56_MA3306:Status.Power,L3_1m_1y;90
G56_MA3306:Status.Torque,L3_1m_1y;90
G56_MA3306:Status.ActSpeed,L3_1m_1y;90
G56_MA3306:Status.SP_Out,L3_1m_1y;90
G56_FI3307_PDT1:HSI.Value,L3_1m_1y;90
G56_MA3308_TT2:HSI.Value,L3_1m_1y;90
G56_MA3308_VX1_TT1:HSI.Value,L3_1m_1y;90
G56_MA3308_TT1:HSI.Value,L3_1m_1y;90
G56_MA3308_SX1:HSI.Value,L3_1m_1y;90
G56_MA3308:Status.Power,L3_1m_1y;90
G56_MA3308:Status.Torque,L3_1m_1y;90
G56_MA3308:Status.ActSpeed,L3_1m_1y;90
G56_MA3308:Status.SP_Out,L3_1m_1y;90
G56_MA3310_TT2:HSI.Value,L3_1m_1y;90
G56_MA3310_VX1_TT1:HSI.Value,L3_1m_1y;90
G56_MA3310_TT1:HSI.Value,L3_1m_1y;90
G56_MA3310_SX1:HSI.Value,L3_1m_1y;90
G56_MA3310:Status.Power,L3_1m_1y;90
G56_MA3310:Status.Torque,L3_1m_1y;90
G56_MA3310:Status.ActSpeed,L3_1m_1y;90
G56_MA3310:Status.SP_Out,L3_1m_1y;90
G56_FL3311:Status.Power,L3_1m_1y;90
G56_FL3311:IO.Data.PowerFactorCosPhi,L3_1m_1y;90
G56_FL3311:IO.Data.ThermalImage,L3_1m_1y;90
